Pclass,Family Size,Fare Per Person,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Age Group,PassengerId,Survived
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,0.0,607,0
-2.0,0.0,1.3522842639593908,0.0,1.0,0.0,0.0,1.0,0.0,608,1
-1.0,3.0,0.12760203045685276,1.0,0.0,1.0,0.0,0.0,0.0,609,1
-2.0,0.0,8.84238578680203,1.0,0.0,0.0,0.0,1.0,0.0,610,1
0.0,6.0,-0.23343002175489488,1.0,0.0,0.0,0.0,1.0,0.0,611,0
0.0,0.0,-0.07614213197969548,0.0,1.0,0.0,0.0,1.0,4.0,612,0
0.0,1.0,-0.03350253807106603,1.0,0.0,0.0,1.0,0.0,4.0,613,1
0.0,0.0,-0.03350253807106603,0.0,1.0,0.0,1.0,0.0,4.0,614,0
0.0,0.0,-0.015228426395939085,0.0,1.0,0.0,0.0,1.0,0.0,615,0
-1.0,3.0,0.48426395939086286,1.0,0.0,0.0,0.0,1.0,0.0,616,1
0.0,2.0,-0.21319796954314724,0.0,1.0,0.0,0.0,1.0,0.0,617,0
0.0,1.0,-0.015228426395939085,1.0,0.0,0.0,0.0,1.0,0.0,618,0
-1.0,3.0,0.08832487309644665,1.0,0.0,0.0,0.0,1.0,1.0,619,1
-1.0,0.0,0.1340101522842639,0.0,1.0,0.0,0.0,1.0,0.0,620,0
0.0,1.0,-0.06535431472081221,0.0,1.0,1.0,0.0,0.0,0.0,621,0
-2.0,1.0,1.095051776649746,0.0,1.0,0.0,0.0,1.0,0.0,622,1
0.0,2.0,-0.18595532994923863,0.0,1.0,1.0,0.0,0.0,0.0,623,1
0.0,0.0,-0.02715532994923864,0.0,1.0,0.0,0.0,1.0,0.0,624,0
0.0,0.0,0.4751269035532995,0.0,1.0,0.0,0.0,1.0,0.0,625,0
-2.0,0.0,1.463195939086294,0.0,1.0,0.0,0.0,1.0,2.0,626,0
-1.0,0.0,0.2467005076142131,0.0,1.0,0.0,1.0,0.0,2.0,627,0
-2.0,0.0,4.2431451776649745,1.0,0.0,0.0,0.0,1.0,0.0,628,1
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,0.0,629,0
0.0,0.0,-0.03451979695431477,0.0,1.0,0.0,1.0,0.0,4.0,630,0
-2.0,0.0,1.3218274111675126,0.0,1.0,0.0,0.0,1.0,2.0,631,1
0.0,0.0,-0.0758862944162437,0.0,1.0,0.0,0.0,1.0,2.0,632,0
-2.0,0.0,1.3522842639593908,0.0,1.0,1.0,0.0,0.0,0.0,633,1
-2.0,0.0,-0.5055837563451777,0.0,1.0,0.0,0.0,1.0,4.0,634,0
0.0,5.0,-0.22233502538071073,1.0,0.0,0.0,0.0,1.0,1.0,635,0
-1.0,0.0,0.28629441624365476,1.0,0.0,0.0,0.0,1.0,0.0,636,1
0.0,0.0,-0.02284263959390868,0.0,1.0,0.0,0.0,1.0,0.0,637,0
-1.0,2.0,0.02741116751269031,0.0,1.0,0.0,0.0,1.0,0.0,638,0
0.0,5.0,-0.10266497461928939,1.0,0.0,0.0,0.0,1.0,0.0,639,0
0.0,1.0,-0.015228426395939085,0.0,1.0,0.0,0.0,1.0,4.0,640,0
0.0,0.0,-0.02715532994923864,0.0,1.0,0.0,0.0,1.0,0.0,641,0
-2.0,0.0,3.7157360406091366,1.0,0.0,1.0,0.0,0.0,0.0,642,1
0.0,5.0,-0.22233502538071073,1.0,0.0,0.0,0.0,1.0,1.0,643,0
0.0,0.0,2.935784771573604,0.0,1.0,0.0,0.0,1.0,4.0,644,1
0.0,3.0,-0.212310152284264,1.0,0.0,1.0,0.0,0.0,1.0,645,1
-2.0,1.0,1.831346192893401,0.0,1.0,1.0,0.0,0.0,0.0,646,1
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,0.0,647,0
-2.0,0.0,1.6568527918781724,0.0,1.0,1.0,0.0,0.0,2.0,648,1
0.0,0.0,-0.04568527918781731,0.0,1.0,0.0,0.0,1.0,4.0,649,0
0.0,0.0,-0.04568527918781731,1.0,0.0,0.0,0.0,1.0,0.0,650,1
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,4.0,651,0
-1.0,1.0,0.19492385786802024,1.0,0.0,0.0,0.0,1.0,3.0,652,1
0.0,0.0,0.008119796954314624,0.0,1.0,0.0,0.0,1.0,0.0,653,0
0.0,0.0,-0.02867817258883252,1.0,0.0,0.0,1.0,0.0,4.0,654,1
0.0,0.0,-0.09441624365482237,1.0,0.0,0.0,1.0,0.0,3.0,655,0
-1.0,2.0,0.9868020304568527,0.0,1.0,0.0,0.0,1.0,0.0,656,0
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,4.0,657,0
0.0,2.0,-0.19086294416243657,1.0,0.0,0.0,1.0,0.0,0.0,658,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,659,0
-2.0,2.0,1.794416243654822,0.0,1.0,1.0,0.0,0.0,2.0,660,0
-2.0,2.0,2.2081218274111674,0.0,1.0,0.0,0.0,1.0,2.0,661,1
0.0,0.0,-0.06548223350253814,0.0,1.0,1.0,0.0,0.0,0.0,662,0
-2.0,0.0,1.0530456852791876,0.0,1.0,0.0,0.0,1.0,0.0,663,0
0.0,0.0,-0.04898680203045689,0.0,1.0,0.0,0.0,1.0,0.0,664,0
0.0,1.0,-0.2642131979695431,0.0,1.0,0.0,0.0,1.0,0.0,665,1
-1.0,2.0,0.9868020304568527,0.0,1.0,0.0,0.0,1.0,0.0,666,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,667,0
0.0,0.0,-0.031979695431472104,0.0,1.0,0.0,0.0,1.0,4.0,668,0
0.0,0.0,-0.015228426395939085,0.0,1.0,0.0,0.0,1.0,0.0,669,0
-2.0,1.0,1.0781725888324871,1.0,0.0,0.0,0.0,1.0,4.0,670,1
-1.0,2.0,0.28629441624365476,1.0,0.0,0.0,0.0,1.0,0.0,671,1
-2.0,1.0,1.0781725888324871,0.0,1.0,0.0,0.0,1.0,0.0,672,0
-1.0,0.0,0.1340101522842639,0.0,1.0,0.0,0.0,1.0,2.0,673,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,674,1
-1.0,0.0,-0.5055837563451777,0.0,1.0,0.0,0.0,1.0,4.0,675,0
0.0,0.0,-0.031979695431472104,0.0,1.0,0.0,0.0,1.0,3.0,676,0
0.0,0.0,-0.015228426395939085,0.0,1.0,0.0,0.0,1.0,0.0,677,0
0.0,0.0,0.09391065989847708,1.0,0.0,0.0,0.0,1.0,3.0,678,1
0.0,7.0,-0.14847715736040615,1.0,0.0,0.0,0.0,1.0,0.0,679,0
-2.0,1.0,15.09835126903553,0.0,1.0,1.0,0.0,0.0,0.0,680,1
0.0,0.0,-0.009898477157360492,1.0,0.0,0.0,1.0,0.0,4.0,681,0
-2.0,0.0,4.16827614213198,0.0,1.0,1.0,0.0,0.0,0.0,682,1
0.0,0.0,0.05634517766497455,0.0,1.0,0.0,0.0,1.0,0.0,683,0
0.0,7.0,-0.14847715736040615,0.0,1.0,0.0,0.0,1.0,3.0,684,0
-1.0,2.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,2.0,685,0
-1.0,3.0,0.12760203045685276,0.0,1.0,1.0,0.0,0.0,0.0,686,0
0.0,5.0,-0.10266497461928939,0.0,1.0,0.0,0.0,1.0,3.0,687,0
0.0,0.0,0.11395736040609131,0.0,1.0,0.0,0.0,1.0,0.0,688,0
0.0,0.0,-0.03071269035533,0.0,1.0,0.0,0.0,1.0,3.0,689,0
-2.0,1.0,5.931091370558375,1.0,0.0,0.0,0.0,1.0,3.0,690,1
-2.0,1.0,1.230456852791878,0.0,1.0,0.0,0.0,1.0,0.0,691,1
0.0,1.0,-0.0969532994923858,1.0,0.0,1.0,0.0,0.0,1.0,692,1
0.0,0.0,2.935784771573604,0.0,1.0,0.0,0.0,1.0,4.0,693,1
0.0,0.0,-0.06548223350253814,0.0,1.0,1.0,0.0,0.0,0.0,694,0
-2.0,0.0,1.1116751269035532,0.0,1.0,0.0,0.0,1.0,2.0,695,0
-1.0,0.0,0.3167512690355329,0.0,1.0,0.0,0.0,1.0,2.0,696,0
0.0,0.0,-0.015228426395939085,0.0,1.0,0.0,0.0,1.0,0.0,697,0
0.0,0.0,-0.03451979695431477,1.0,0.0,0.0,1.0,0.0,4.0,698,1
-2.0,2.0,1.745853807106599,0.0,1.0,1.0,0.0,0.0,0.0,699,0
0.0,0.0,-0.03959390862944164,0.0,1.0,0.0,0.0,1.0,0.0,700,0
-2.0,1.0,6.424111675126904,1.0,0.0,1.0,0.0,0.0,3.0,701,1
-2.0,0.0,1.0956852791878173,0.0,1.0,0.0,0.0,1.0,0.0,702,1
0.0,1.0,-0.06535431472081221,1.0,0.0,1.0,0.0,0.0,3.0,703,0
0.0,0.0,-0.03400812182741122,0.0,1.0,0.0,1.0,0.0,0.0,704,0
0.0,1.0,-0.2663695431472082,0.0,1.0,0.0,0.0,1.0,0.0,705,0
-1.0,0.0,1.0781725888324871,0.0,1.0,0.0,0.0,1.0,0.0,706,0
-1.0,0.0,0.3167512690355329,1.0,0.0,0.0,0.0,1.0,0.0,707,1
-2.0,0.0,1.0956852791878173,0.0,1.0,0.0,0.0,1.0,0.0,708,1
-2.0,0.0,8.725888324873095,1.0,0.0,0.0,0.0,1.0,0.0,709,1
0.0,2.0,-0.19602436548223356,0.0,1.0,1.0,0.0,0.0,4.0,710,1
-2.0,0.0,2.509900507614213,1.0,0.0,1.0,0.0,0.0,0.0,711,1
-2.0,0.0,1.1116751269035532,0.0,1.0,0.0,0.0,1.0,4.0,712,0
-2.0,1.0,1.0781725888324871,0.0,1.0,0.0,0.0,1.0,0.0,713,1
0.0,0.0,0.07207918781725882,0.0,1.0,0.0,0.0,1.0,0.0,714,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,2.0,715,0
0.0,0.0,-0.03959390862944164,0.0,1.0,0.0,0.0,1.0,0.0,716,0
-2.0,0.0,13.353807106598984,1.0,0.0,1.0,0.0,0.0,0.0,717,1
-1.0,0.0,0.1340101522842639,1.0,0.0,0.0,0.0,1.0,0.0,718,1
0.0,0.0,0.43857868020304563,0.0,1.0,0.0,1.0,0.0,4.0,719,0
0.0,0.0,-0.031979695431472104,0.0,1.0,0.0,0.0,1.0,0.0,720,0
-1.0,1.0,0.49949238578680194,1.0,0.0,0.0,0.0,1.0,1.0,721,1
0.0,1.0,-0.29073502538071067,0.0,1.0,0.0,0.0,1.0,3.0,722,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,723,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,2.0,724,0
-2.0,1.0,1.1116751269035532,0.0,1.0,0.0,0.0,1.0,0.0,725,1
0.0,0.0,0.022081218274111608,0.0,1.0,0.0,0.0,1.0,0.0,726,0
-1.0,3.0,-0.1857868020304569,1.0,0.0,0.0,0.0,1.0,0.0,727,1
0.0,0.0,-0.034263959390863,1.0,0.0,0.0,1.0,0.0,4.0,728,1
-1.0,1.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,729,0
0.0,1.0,-0.2642131979695431,1.0,0.0,0.0,0.0,1.0,0.0,730,0
-2.0,0.0,12.367766497461927,1.0,0.0,0.0,0.0,1.0,0.0,731,1
0.0,0.0,0.6388324873096447,0.0,1.0,1.0,0.0,0.0,1.0,732,0
-1.0,0.0,-0.5055837563451777,0.0,1.0,0.0,0.0,1.0,4.0,733,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,734,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,735,0
0.0,0.0,0.4751269035532995,0.0,1.0,0.0,0.0,1.0,0.0,736,0
0.0,4.0,-0.08680203045685284,1.0,0.0,0.0,0.0,1.0,0.0,737,0
-2.0,0.0,30.702286294416243,0.0,1.0,1.0,0.0,0.0,0.0,738,1
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,4.0,739,0
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,4.0,740,0
-2.0,0.0,1.3218274111675126,0.0,1.0,0.0,0.0,1.0,4.0,741,1
-2.0,1.0,1.8959390862944159,0.0,1.0,0.0,0.0,1.0,0.0,742,0
-2.0,4.0,2.6908629441624363,1.0,0.0,1.0,0.0,0.0,0.0,743,1
0.0,1.0,-0.015228426395939085,0.0,1.0,0.0,0.0,1.0,0.0,744,0
0.0,0.0,-0.02284263959390868,0.0,1.0,0.0,0.0,1.0,0.0,745,1
-2.0,2.0,0.9360406091370558,0.0,1.0,0.0,0.0,1.0,2.0,746,0
0.0,2.0,-0.09441624365482237,0.0,1.0,0.0,0.0,1.0,3.0,747,0
-1.0,0.0,0.28629441624365476,1.0,0.0,0.0,0.0,1.0,0.0,748,1
-2.0,1.0,1.1116751269035532,0.0,1.0,0.0,0.0,1.0,0.0,749,0
0.0,0.0,-0.03350253807106603,0.0,1.0,0.0,1.0,0.0,0.0,750,0
-1.0,2.0,-0.03857868020304571,1.0,0.0,0.0,0.0,1.0,1.0,751,1
0.0,1.0,-0.1256345177664975,0.0,1.0,0.0,0.0,1.0,1.0,752,1
0.0,0.0,0.07309644670050756,0.0,1.0,0.0,0.0,1.0,0.0,753,0
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,0.0,754,0
-1.0,3.0,0.48426395939086286,1.0,0.0,0.0,0.0,1.0,0.0,755,1
-1.0,2.0,-0.21116751269035539,0.0,1.0,0.0,0.0,1.0,1.0,756,1
0.0,0.0,-0.03071269035533,0.0,1.0,0.0,0.0,1.0,0.0,757,0
-1.0,0.0,0.19492385786802024,0.0,1.0,0.0,0.0,1.0,3.0,758,0
0.0,0.0,-0.015228426395939085,0.0,1.0,0.0,0.0,1.0,0.0,759,0
-2.0,0.0,4.763451776649746,1.0,0.0,0.0,0.0,1.0,0.0,760,1
0.0,0.0,0.3776649746192893,0.0,1.0,0.0,0.0,1.0,4.0,761,0
0.0,0.0,-0.07157360406091375,0.0,1.0,0.0,0.0,1.0,0.0,762,0
0.0,0.0,-0.06522639593908636,0.0,1.0,1.0,0.0,0.0,0.0,763,1
-2.0,3.0,1.3218274111675126,1.0,0.0,0.0,0.0,1.0,0.0,764,1
0.0,0.0,-0.031979695431472104,0.0,1.0,0.0,0.0,1.0,3.0,765,0
-2.0,1.0,1.8687807106598981,1.0,0.0,0.0,0.0,1.0,2.0,766,1
-2.0,0.0,1.9065989847715734,0.0,1.0,1.0,0.0,0.0,4.0,767,0
0.0,0.0,-0.03350253807106603,1.0,0.0,0.0,1.0,0.0,0.0,768,0
0.0,1.0,0.2299492385786801,0.0,1.0,0.0,1.0,0.0,4.0,769,0
0.0,0.0,0.0038071065989847713,0.0,1.0,0.0,0.0,1.0,0.0,770,0
0.0,0.0,0.07309644670050756,0.0,1.0,0.0,0.0,1.0,0.0,771,0
0.0,0.0,-0.02715532994923864,0.0,1.0,0.0,0.0,1.0,0.0,772,0
-1.0,0.0,0.1340101522842639,1.0,0.0,0.0,0.0,1.0,2.0,773,0
0.0,0.0,-0.06548223350253814,0.0,1.0,1.0,0.0,0.0,4.0,774,0
-1.0,4.0,-0.22538071065989854,1.0,0.0,0.0,0.0,1.0,2.0,775,1
0.0,0.0,-0.03350253807106603,0.0,1.0,0.0,0.0,1.0,3.0,776,0
0.0,0.0,-0.03350253807106603,0.0,1.0,0.0,1.0,0.0,4.0,777,0
0.0,0.0,0.25431472081218265,1.0,0.0,0.0,0.0,1.0,1.0,778,1
0.0,0.0,-0.034263959390863,0.0,1.0,0.0,1.0,0.0,4.0,779,0
-2.0,1.0,5.931091370558375,1.0,0.0,0.0,0.0,1.0,0.0,780,1
0.0,0.0,-0.06522639593908636,1.0,0.0,1.0,0.0,0.0,3.0,781,1
-2.0,1.0,1.230456852791878,1.0,0.0,0.0,0.0,1.0,3.0,782,1
-2.0,0.0,1.3218274111675126,0.0,1.0,0.0,0.0,1.0,0.0,783,0
0.0,3.0,-0.14847715736040615,0.0,1.0,0.0,0.0,1.0,4.0,784,0
0.0,0.0,-0.07614213197969548,0.0,1.0,0.0,0.0,1.0,0.0,785,0
0.0,0.0,-0.06395939086294421,0.0,1.0,0.0,0.0,1.0,0.0,786,0
0.0,0.0,-0.04898680203045689,1.0,0.0,0.0,0.0,1.0,3.0,787,1
0.0,5.0,-0.2098984771573604,0.0,1.0,0.0,1.0,0.0,1.0,788,0
0.0,3.0,-0.192258883248731,0.0,1.0,0.0,0.0,1.0,1.0,789,1
-2.0,0.0,4.318781725888325,0.0,1.0,1.0,0.0,0.0,0.0,790,0
0.0,0.0,-0.03350253807106603,0.0,1.0,0.0,1.0,0.0,4.0,791,0
-1.0,0.0,1.0781725888324871,0.0,1.0,0.0,0.0,1.0,3.0,792,0
0.0,10.0,-0.12044300876788193,1.0,0.0,0.0,0.0,1.0,4.0,793,0
-2.0,0.0,1.3642111675126902,0.0,1.0,1.0,0.0,0.0,4.0,794,0
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,0.0,795,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,796,0
-2.0,0.0,1.0738598984771572,1.0,0.0,0.0,0.0,1.0,0.0,797,1
0.0,0.0,0.02334822335025371,1.0,0.0,0.0,0.0,1.0,0.0,798,1
0.0,0.0,-0.06522639593908636,0.0,1.0,1.0,0.0,0.0,0.0,799,0
0.0,2.0,-0.015228426395939193,1.0,0.0,0.0,0.0,1.0,0.0,800,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,801,0
-1.0,2.0,0.02741116751269031,1.0,0.0,0.0,0.0,1.0,0.0,802,1
-2.0,3.0,1.3218274111675126,0.0,1.0,0.0,0.0,1.0,1.0,803,1
0.0,1.0,-0.24619187817258886,0.0,1.0,1.0,0.0,0.0,1.0,804,1
0.0,0.0,-0.08071065989847721,0.0,1.0,0.0,0.0,1.0,0.0,805,1
0.0,0.0,-0.031979695431472104,0.0,1.0,0.0,0.0,1.0,0.0,806,0
-2.0,0.0,-0.5055837563451777,0.0,1.0,0.0,0.0,1.0,0.0,807,0
0.0,0.0,-0.031979695431472104,1.0,0.0,0.0,0.0,1.0,3.0,808,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,809,0
-2.0,1.0,1.1116751269035532,1.0,0.0,0.0,0.0,1.0,0.0,810,1
0.0,0.0,-0.025126903553299523,0.0,1.0,0.0,0.0,1.0,0.0,811,0
0.0,0.0,0.9654822335025379,0.0,1.0,0.0,0.0,1.0,0.0,812,0
-1.0,0.0,0.1340101522842639,0.0,1.0,0.0,0.0,1.0,0.0,813,0
0.0,6.0,-0.23343002175489488,1.0,0.0,0.0,0.0,1.0,1.0,814,0
0.0,0.0,-0.015228426395939085,0.0,1.0,0.0,0.0,1.0,0.0,815,0
-2.0,0.0,-0.5055837563451777,0.0,1.0,0.0,0.0,1.0,4.0,816,0
0.0,0.0,-0.02284263959390868,1.0,0.0,0.0,0.0,1.0,0.0,817,0
-1.0,2.0,0.2457705583756344,0.0,1.0,1.0,0.0,0.0,0.0,818,0
0.0,0.0,-0.11269035532994927,0.0,1.0,0.0,0.0,1.0,0.0,819,0
0.0,5.0,-0.22233502538071073,0.0,1.0,0.0,0.0,1.0,1.0,820,0
-2.0,2.0,1.3928934010152283,1.0,0.0,0.0,0.0,1.0,2.0,821,1
0.0,0.0,0.022081218274111608,0.0,1.0,0.0,0.0,1.0,0.0,822,1
-2.0,0.0,-0.5055837563451777,0.0,1.0,0.0,0.0,1.0,0.0,823,0
0.0,1.0,-0.1256345177664975,1.0,0.0,0.0,0.0,1.0,0.0,824,1
0.0,5.0,-0.10266497461928939,0.0,1.0,0.0,0.0,1.0,1.0,825,0
0.0,0.0,-0.08223350253807109,0.0,1.0,0.0,1.0,0.0,4.0,826,0
0.0,0.0,2.935784771573604,0.0,1.0,0.0,0.0,1.0,4.0,827,0
-1.0,2.0,0.2457705583756344,0.0,1.0,1.0,0.0,0.0,1.0,828,1
0.0,0.0,-0.03350253807106603,0.0,1.0,0.0,1.0,0.0,4.0,829,1
-2.0,0.0,4.36751269035533,1.0,0.0,0.0,0.0,1.0,2.0,830,1
0.0,1.0,-0.06535431472081221,1.0,0.0,1.0,0.0,0.0,3.0,831,1
-1.0,2.0,-0.12487309644670054,0.0,1.0,0.0,0.0,1.0,1.0,832,1
0.0,0.0,-0.06522639593908636,0.0,1.0,1.0,0.0,0.0,4.0,833,0
0.0,0.0,-0.02715532994923864,0.0,1.0,0.0,0.0,1.0,0.0,834,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,835,0
-2.0,2.0,1.1829096446700504,1.0,0.0,1.0,0.0,0.0,0.0,836,1
0.0,0.0,0.022081218274111608,0.0,1.0,0.0,0.0,1.0,0.0,837,0
0.0,0.0,-0.015228426395939085,0.0,1.0,0.0,0.0,1.0,4.0,838,0
0.0,0.0,2.935784771573604,0.0,1.0,0.0,0.0,1.0,0.0,839,1
-2.0,0.0,1.3035532994923855,0.0,1.0,1.0,0.0,0.0,4.0,840,1
0.0,0.0,-0.02284263959390868,0.0,1.0,0.0,0.0,1.0,0.0,841,0
-1.0,0.0,0.1340101522842639,0.0,1.0,0.0,0.0,1.0,3.0,842,0
-2.0,0.0,1.3827411167512689,1.0,0.0,1.0,0.0,0.0,0.0,843,1
0.0,0.0,-0.11345177664974623,0.0,1.0,1.0,0.0,0.0,0.0,844,0
0.0,0.0,0.022081218274111608,0.0,1.0,0.0,0.0,1.0,3.0,845,0
0.0,0.0,-0.04568527918781731,0.0,1.0,0.0,0.0,1.0,0.0,846,0
0.0,10.0,-0.12044300876788193,0.0,1.0,0.0,0.0,1.0,4.0,847,0
0.0,0.0,-0.024621319796954335,0.0,1.0,1.0,0.0,0.0,0.0,848,0
-1.0,1.0,0.49949238578680194,0.0,1.0,0.0,0.0,1.0,0.0,849,0
-2.0,1.0,2.208249746192893,1.0,0.0,1.0,0.0,0.0,4.0,850,1
0.0,6.0,-0.23343002175489488,0.0,1.0,0.0,0.0,1.0,1.0,851,0
0.0,0.0,-0.031979695431472104,0.0,1.0,0.0,0.0,1.0,2.0,852,0
0.0,2.0,-0.19602436548223356,1.0,0.0,1.0,0.0,0.0,1.0,853,0
-2.0,1.0,0.6944162436548222,1.0,0.0,0.0,0.0,1.0,3.0,854,1
-1.0,1.0,0.28629441624365476,1.0,0.0,0.0,0.0,1.0,0.0,855,0
0.0,1.0,-0.2208121827411168,1.0,0.0,0.0,0.0,1.0,3.0,856,1
-2.0,2.0,2.84196345177665,1.0,0.0,0.0,0.0,1.0,0.0,857,1
-2.0,0.0,1.1116751269035532,0.0,1.0,0.0,0.0,1.0,2.0,858,1
0.0,3.0,-0.212310152284264,1.0,0.0,1.0,0.0,0.0,0.0,859,1
0.0,0.0,-0.06522639593908636,0.0,1.0,1.0,0.0,0.0,4.0,860,0
0.0,2.0,-0.21912081218274115,0.0,1.0,0.0,0.0,1.0,0.0,861,0
-1.0,1.0,-0.1553299492385787,0.0,1.0,0.0,0.0,1.0,0.0,862,0
-2.0,0.0,1.0738598984771572,1.0,0.0,0.0,0.0,1.0,0.0,863,1
0.0,10.0,-0.12044300876788193,1.0,0.0,0.0,0.0,1.0,4.0,864,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,865,0
-1.0,0.0,0.28629441624365476,1.0,0.0,0.0,0.0,1.0,0.0,866,1
-1.0,1.0,-0.08350355329949243,1.0,0.0,1.0,0.0,0.0,0.0,867,1
-2.0,0.0,2.5703025380710662,0.0,1.0,0.0,0.0,1.0,0.0,868,0
0.0,0.0,0.07309644670050756,0.0,1.0,0.0,0.0,1.0,4.0,869,0
0.0,2.0,-0.2795269035532995,0.0,1.0,0.0,0.0,1.0,1.0,870,1
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,0.0,871,0
-2.0,2.0,0.5615065989847714,1.0,0.0,0.0,0.0,1.0,0.0,872,1
-2.0,0.0,-0.20101522842639596,0.0,1.0,0.0,0.0,1.0,0.0,873,0
0.0,0.0,0.0426395939086294,0.0,1.0,0.0,0.0,1.0,0.0,874,0
-1.0,1.0,0.22538071065989843,1.0,0.0,1.0,0.0,0.0,0.0,875,1
0.0,0.0,-0.06548223350253814,1.0,0.0,1.0,0.0,0.0,3.0,876,1
0.0,0.0,0.09416040609137054,0.0,1.0,0.0,0.0,1.0,0.0,877,0
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,0.0,878,0
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,4.0,879,0
-2.0,1.0,2.027156345177665,1.0,0.0,1.0,0.0,0.0,2.0,880,1
-1.0,1.0,0.28629441624365476,1.0,0.0,0.0,0.0,1.0,0.0,881,1
0.0,0.0,-0.024621319796954335,0.0,1.0,0.0,0.0,1.0,0.0,882,0
0.0,0.0,0.13502741116751266,1.0,0.0,0.0,0.0,1.0,0.0,883,0
-1.0,0.0,0.1340101522842639,0.0,1.0,0.0,0.0,1.0,0.0,884,0
0.0,0.0,-0.07614213197969548,0.0,1.0,0.0,0.0,1.0,0.0,885,0
0.0,5.0,-0.2098984771573604,1.0,0.0,0.0,1.0,0.0,0.0,886,0
-1.0,0.0,0.28629441624365476,0.0,1.0,0.0,0.0,1.0,0.0,887,0
-2.0,0.0,1.3218274111675126,1.0,0.0,0.0,0.0,1.0,0.0,888,1
0.0,3.0,-0.14847715736040615,1.0,0.0,0.0,0.0,1.0,4.0,889,0
-2.0,0.0,1.3218274111675126,0.0,1.0,1.0,0.0,0.0,0.0,890,1
0.0,0.0,-0.03350253807106603,0.0,1.0,0.0,1.0,0.0,0.0,891,0
